User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Quantity Sold,Unit Price,Total Sales,Customer Age
1001170,Ishpreet,P00297742,M,55+,79,1,Karnataka,Southern,IT Sector,Food,2,15472,2,236.22,472.44,53
1003539,Rahul,P00110342,M,26-35,29,0,Madhya Pradesh,Central,Construction,Food,3,15472,1,258.71,258.71,29
1004051,Xylona,P00173742,F,18-25,20,1,Maharashtra,Western,Lawyer,Food,1,15472,5,490.08,2450.4,37
1001360,Darrin,P00185442,F,26-35,26,0,Telangana,Southern,Retail,Food,1,15472,5,154.88,774.4,46
1000733,Bhawna,P00086742,F,36-45,41,1,Uttar Pradesh,Central,IT Sector,Food,3,15472,5,204.79,1023.95,36
1000591,Herbert,P00173542,F,26-35,33,1,Bihar,Eastern,IT Sector,Food,4,15470,10,400.11,4001.1,31
1001413,Nguyen,P00085342,F,18-25,20,0,Delhi,Central,Govt,Food,3,15470,2,22.71,45.42,49
1003099,Shahid,P00207042,F,26-35,28,0,Gujarat,Western,Chemical,Food,1,15470,5,418.09,2090.45,32
1003900,Parnavi,P00058042,M,26-35,30,0,Himachal Pradesh,Northern,Media,Food,3,15470,8,71.35,570.8,45
1005100,Spruell,P00102342,F,51-55,54,1,Maharashtra,Western,Media,Food,3,15470,10,468.08,4680.8,62
1000030,Shrichand,P00265242,M,36-45,41,1,Madhya Pradesh,Central,Healthcare,Food,4,15468,5,135.16,675.8,61
1000777,Harivansh,P00218942,M,18-25,22,0,Uttar Pradesh,Central,IT Sector,Food,1,15468,7,175.74,1230.18,68
1004042,Phillina,P00270942,F,36-45,42,1,Gujarat,Western,Hospitality,Food,3,15467,5,96.24,481.2,49
1001263,Bhishm,P00278442,F,0-17,13,1,Karnataka,Southern,Healthcare,Food,4,15466,7,129.2,904.4,31
1005882,Moss,P00057642,F,36-45,38,1,Bihar,Eastern,Aviation,Food,2,15465,2,15.48,30.96,53
1006036,Halladay,P00247742,M,26-35,26,0,Jharkhand,Eastern,Healthcare,Food,3,15465,1,302.5,302.5,31
1003777,Trupti,P00000142,F,18-25,23,0,Karnataka,Southern,Food Processing,Food,3,15465,7,349.12,2443.84,55
1005779,Pranjali,P00024342,F,26-35,33,1,Uttar Pradesh,Central,Media,Food,3,15465,4,240.66,962.64,19
1001183,Mahima,P00147942,F,36-45,36,0,Delhi,Central,Media,Food,4,15463,3,395.62,1186.86,19
1004116,Ramesh,P00002342,F,36-45,45,0,Madhya Pradesh,Central,Banking,Food,2,15463,1,407.96,407.96,54
1000543,Mukund,P00285042,F,26-35,33,1,Uttar Pradesh,Central,IT Sector,Food,3,15462,2,299.5,599,29
1000456,Akancha,P00286642,F,36-45,39,0,Uttar Pradesh,Central,Food Processing,Food,1,15462,2,136.03,272.06,59
1000601,Knudson,P00179142,M,18-25,25,0,Andhra Pradesh,Southern,Textile,Food,1,15461,5,288.06,1440.3,38
1003055,Barchas,P00037342,M,26-35,33,0,Gujarat,Western,Automobile,Food,4,15461,9,111.31,1001.79,24
1000752,Flathmann,P00254242,M,26-35,30,1,Andhra Pradesh,Southern,Healthcare,Food,2,15460,4,443.36,1773.44,35
1004026,Troy,P00124242,F,26-35,27,1,Bihar,Eastern,IT Sector,Food,3,15459,10,374.12,3741.2,18
1000509,Rohan,P00124242,F,26-35,32,1,Haryana,Northern,IT Sector,Food,2,15458,10,349.01,3490.1,20
1003908,Pradeep,P00021842,F,26-35,32,0,Uttar Pradesh,Central,Media,Food,3,15458,8,417.45,3339.6,54
1001616,Manish,P00184942,F,26-35,29,0,Delhi,Central,Media,Food,1,15457,4,395.6,1582.4,70
1004673,Lee,P00114442,F,36-45,38,0,Karnataka,Southern,Hospitality,Food,3,15456,7,47.89,335.23,44
1003308,Cortes,P00226542,M,18-25,18,1,Uttar Pradesh,Central,Aviation,Food,1,15456,6,389.71,2338.26,37
1000664,Deborah,P0097142,F,36-45,40,0,Haryana,Northern,IT Sector,Food,3,15455,10,232.29,2322.9,46
1005080,Mitali,P00352842,M,51-55,55,0,Karnataka,Southern,Textile,Food,4,15454,10,288.98,2889.8,23
1005278,Anisha,P00350342,M,26-35,26,1,Maharashtra,Western,Construction,Food,1,15453,1,146.29,146.29,52
1005248,Ferrer,P00084542,M,46-50,47,0,Maharashtra,Western,Aviation,Food,3,15453,7,42.4,296.8,46
1001172,Astrea,P00035242,M,26-35,29,0,Bihar,Eastern,Aviation,Food,4,15451,2,495.67,991.34,69
1002162,Butterfield,P00192242,M,0-17,15,0,Uttar Pradesh,Central,IT Sector,Food,4,15451,6,41.07,246.42,38
1004434,Sidharth,P00359142,M,36-45,41,1,Delhi,Central,Lawyer,Food,4,15450,3,164.33,492.99,62
1001279,Hitesh,P00246142,F,36-45,39,0,Karnataka,Southern,Chemical,Food,4,15450,7,209.19,1464.33,49
1004502,Kaydos,P00057942,F,51-55,52,1,Maharashtra,Western,Hospitality,Food,1,15450,1,306.77,306.77,24
1000424,Sudevi,P00365042,F,26-35,26,0,Uttar Pradesh,Central,Aviation,Food,4,15449,8,366.43,2931.44,39
1000637,Lawera,P00114442,F,36-45,38,0,Bihar,Eastern,Banking,Food,4,15448,7,153.03,1071.21,40
1004260,Lisha,P00369142,F,26-35,34,0,Gujarat,Western,IT Sector,Food,3,15448,6,259.25,1555.5,65
1001548,Arpita,P00327842,F,36-45,41,1,Uttar Pradesh,Central,Media,Food,4,15448,4,487.89,1951.56,63
1005210,Swapnil,P00344342,M,36-45,40,0,Karnataka,Southern,Lawyer,Food,3,15446,1,303.17,303.17,51
1005131,Snel,P00010242,M,26-35,30,0,Kerala,Southern,IT Sector,Food,1,15446,5,390.75,1953.75,21
1005347,Don,P00249142,F,26-35,27,0,Uttar Pradesh,Central,Retail,Food,2,15446,1,349.19,349.19,45
1000083,Gute,P00334242,M,26-35,33,0,Uttar Pradesh,Central,IT Sector,Food,4,15443,9,59.56,536.04,49
1004513,Kiefer,P00280342,F,55+,86,1,Delhi,Central,Chemical,Food,2,15441,9,341.61,3074.49,69
1001230,Saptadeep,P00111642,F,26-35,28,0,Uttar Pradesh,Central,Agriculture,Food,3,15438,8,454.11,3632.88,31
1003743,Anudeep,P00184942,M,36-45,39,1,Delhi,Central,Aviation,Food,1,15434,9,185.24,1667.16,40
1002611,Rachna,P00260042,F,26-35,35,0,Delhi,Central,Retail,Food,3,15433,6,144.73,868.38,39
1005042,Glotzbach,P00265142,M,18-25,21,0,Maharashtra,Western,Chemical,Food,3,15427,8,187.46,1499.68,19
1005955,Diwakar,P00233842,M,26-35,34,0,Uttar Pradesh,Central,Chemical,Food,4,15426,3,408.11,1224.33,63
1003683,Gross,P00345842,F,26-35,31,0,Karnataka,Southern,Govt,Food,3,15425,2,446.91,893.82,39
1000647,Nida,P00229742,F,36-45,45,1,Uttar Pradesh,Central,Agriculture,Food,2,15425,4,304.15,1216.6,42
1001077,Elpida,P00246342,F,26-35,35,1,Andhra Pradesh,Southern,Govt,Food,1,15423,2,174.43,348.86,46
1000184,Cooley,P00046642,M,26-35,29,0,Madhya Pradesh,Central,Food Processing,Food,1,15423,1,210.14,210.14,21
1001032,Geetanjali,P00256642,F,51-55,51,0,Gujarat,Western,Healthcare,Food,2,15422,2,109.33,218.66,56
1004882,Jill,P00155442,F,46-50,46,1,Madhya Pradesh,Central,Agriculture,Food,2,15419,8,203.11,1624.88,48
1002926,Pratyusmita,P00303342,M,18-25,18,0,Delhi,Central,Banking,Food,2,15418,10,412.65,4126.5,29
1002047,Huffman,P00102642,M,0-17,13,0,Kerala,Southern,Retail,Food,2,15417,4,152.54,610.16,41
1000623,McGrath,P00000142,F,26-35,30,0,Maharashtra,Western,IT Sector,Food,2,15415,10,247.78,2477.8,19
1000190,Mrinal,P00058042,F,26-35,33,0,Uttar Pradesh,Central,Banking,Food,2,15415,6,235.45,1412.7,21
1004879,Saurabh,P00115942,F,26-35,33,0,Andhra Pradesh,Southern,IT Sector,Food,4,15414,6,394.75,2368.5,28
1005511,Cox,P00204242,F,46-50,48,1,Bihar,Eastern,IT Sector,Food,1,15412,2,280.71,561.42,23
1000918,Yedwab,P00285842,M,46-50,46,0,Karnataka,Southern,Govt,Food,1,15411,3,259.28,777.84,52
1003612,Jitesh,P00289842,F,26-35,32,0,Uttar Pradesh,Central,Lawyer,Food,2,15410,2,80.97,161.94,19
1000678,Barnes,P00183242,M,26-35,34,1,Maharashtra,Western,IT Sector,Food,2,15409,9,485.39,4368.51,60
1000312,Gilpin,P00115642,M,51-55,54,0,Bihar,Eastern,Construction,Food,2,15408,3,335.15,1005.45,18
1003611,Ankit,P00112742,F,26-35,33,0,Karnataka,Southern,Aviation,Food,3,15408,5,339.57,1697.85,39
1000335,Ivan,P00101842,F,36-45,40,0,Bihar,Eastern,IT Sector,Food,1,15407,4,436.5,1746,27
1001666,Swint,P00274242,F,26-35,29,0,Delhi,Central,Govt,Food,4,15405,3,470.95,1412.85,47
1005471,Zettner,P00059442,F,18-25,19,1,Karnataka,Southern,IT Sector,Food,2,15404,5,215.1,1075.5,52
1003491,Freymann,P00327342,F,26-35,26,1,Maharashtra,Western,Govt,Food,3,15404,1,348.93,348.93,48
1004543,Shivam,P00133742,F,26-35,29,0,Gujarat,Western,Automobile,Food,4,15403,4,196.17,784.68,47
1003329,Armold,P00111042,F,51-55,55,0,Delhi,Central,Automobile,Food,1,15402,7,70.74,495.18,69
1005565,Deborah,P00146042,F,18-25,21,1,Madhya Pradesh,Central,Banking,Food,3,15401,2,167.95,335.9,19
1000302,Sundaresam,P00239942,F,18-25,18,0,Maharashtra,Western,Retail,Food,3,15401,1,112.23,112.23,51
1004732,Sudheer,P00305142,M,26-35,26,0,Uttar Pradesh,Central,IT Sector,Food,4,15401,10,278.37,2783.7,66
1002105,VanderZanden,P00298542,F,26-35,32,1,Delhi,Central,Food Processing,Food,3,15399,9,172.31,1550.79,67
1002507,Lakshmi,P00156242,F,26-35,33,1,Maharashtra,Western,Banking,Food,3,15399,2,332.74,665.48,40
1004454,Joel,P00247142,F,26-35,35,0,Maharashtra,Western,Chemical,Food,1,15399,10,223.24,2232.4,28
1001137,Dave,P00350942,F,18-25,22,1,Madhya Pradesh,Central,Lawyer,Food,1,15397,8,444.04,3552.32,19
1003743,Anudeep,P00214742,M,36-45,39,0,Uttar Pradesh,Central,Automobile,Food,2,15397,7,258.12,1806.84,18
1004448,Akshat,P00348942,F,26-35,30,1,Madhya Pradesh,Central,Hospitality,Food,2,15396,1,245.28,245.28,57
1004543,Shivam,P00302942,F,26-35,28,0,Maharashtra,Western,Hospitality,Food,3,15396,10,474.34,4743.4,35
1001142,Hitika,P00113242,F,18-25,21,1,Uttar Pradesh,Central,Textile,Food,2,15394,8,137.68,1101.44,63
1005013,Vijay,P00265242,F,18-25,22,0,Bihar,Eastern,Chemical,Food,2,15393,8,267.05,2136.4,50
1002302,Leslie,P00302142,F,51-55,53,1,Maharashtra,Western,Media,Food,1,15392,6,84.07,504.42,45
1004732,Sudheer,P00182242,F,26-35,35,1,Maharashtra,Western,Media,Food,4,15391,5,253.93,1269.65,57
1002935,Dean,P00184242,F,26-35,28,0,Madhya Pradesh,Central,Aviation,Food,1,15389,10,399.53,3995.3,69
1002628,Benoit,P00049642,M,26-35,33,0,Andhra Pradesh,Southern,Lawyer,Food,3,15388,4,276.96,1107.84,57
1003600,Damala,P00294242,F,36-45,41,0,Karnataka,Southern,Banking,Food,2,15388,9,53.33,479.97,49
1003493,Monisha,P00084442,F,26-35,35,0,Uttar Pradesh,Central,Aviation,Food,1,15386,7,193.19,1352.33,67
1002625,Powers,P00243742,F,36-45,40,0,Karnataka,Southern,Healthcare,Food,2,15385,6,23.09,138.54,44
1003109,Monton,P00073842,M,26-35,29,0,Jharkhand,Eastern,Retail,Food,4,15384,10,66.79,667.9,33
1002643,Jim,P00176442,F,46-50,49,0,Madhya Pradesh,Central,Aviation,Food,1,15383,9,172.11,1548.99,52
1001285,Laalji,P00247042,M,36-45,45,0,Bihar,Eastern,IT Sector,Food,3,15382,10,107.46,1074.6,42
1005847,Stefania,P00222242,M,18-25,18,0,Madhya Pradesh,Central,Food Processing,Food,2,15382,1,15.38,15.38,51
1002611,Rachna,P00121642,F,26-35,26,1,Madhya Pradesh,Central,Construction,Food,4,15380,4,185.24,740.96,68
1006016,Sauptik,P00154742,F,46-50,49,0,Uttar Pradesh,Central,IT Sector,Food,4,15380,1,254.1,254.1,54
1000272,Steele,P00036442,F,18-25,20,0,Maharashtra,Western,IT Sector,Food,4,15378,6,256.37,1538.22,41
1005085,Parin,P00155742,F,55+,75,0,Uttar Pradesh,Central,IT Sector,Food,4,15378,1,466.96,466.96,46
1005831,Kalyca,P00259142,F,26-35,29,1,Delhi,Central,Media,Food,2,15377,5,58.15,290.75,49
1001164,Katrina,P00350942,M,26-35,32,1,Maharashtra,Western,Banking,Food,3,15375,9,406.54,3658.86,21
1001837,Hazel,P00138542,F,26-35,29,1,Uttar Pradesh,Central,IT Sector,Food,2,15374,2,493.65,987.3,31
1002167,Gannaway,P00246242,M,26-35,33,1,Maharashtra,Western,Aviation,Food,4,15371,4,97.04,388.16,27
1005823,Vijay,P00230442,F,26-35,31,0,Uttar Pradesh,Central,Aviation,Food,2,15371,5,176.35,881.75,62
1001958,MaryBeth,P00058042,M,26-35,35,0,Gujarat,Western,Banking,Food,3,15369,8,97.51,780.08,62
1003476,Lalita,P00152742,F,51-55,55,0,Haryana,Northern,Media,Food,1,15369,4,329.28,1317.12,63
1002685,West,P00343042,F,46-50,48,0,Maharashtra,Western,Healthcare,Food,1,15369,7,274.25,1919.75,55
1002820,Arpita,P00336542,M,36-45,38,0,Delhi,Central,Govt,Food,1,15367,4,432.22,1728.88,19
1003365,Nandita,P00114042,F,51-55,52,0,Uttar Pradesh,Central,IT Sector,Food,4,15364,7,74.81,523.67,64
1003128,Donovan,P00142942,F,18-25,24,0,Bihar,Eastern,Healthcare,Food,2,15363,7,465.32,3257.24,59
1004412,Barbara,P00265242,F,18-25,20,0,Karnataka,Southern,Govt,Food,3,15362,3,87.64,262.92,58
1001680,Vasudev,P00067842,M,26-35,26,1,Uttar Pradesh,Central,Banking,Food,3,15362,6,219.71,1318.26,53
1004601,Gaurav,P00042142,F,36-45,44,1,Uttar Pradesh,Central,Chemical,Food,3,15362,10,265.78,2657.8,40
1002948,Lee,P00310142,F,18-25,21,0,Gujarat,Western,Agriculture,Food,2,15361,10,410.97,4109.7,60
1001677,Gaurav,P00251242,F,18-25,24,0,Karnataka,Southern,IT Sector,Food,1,15359,1,132.81,132.81,67
1003618,Keshav,P00212342,M,18-25,19,0,Madhya Pradesh,Central,Chemical,Food,2,15359,9,138.39,1245.51,48
1005492,Engle,P00347642,F,18-25,21,1,Bihar,Eastern,Media,Food,2,15358,10,91.72,917.2,63
1003099,Shahid,P00170342,F,26-35,29,1,Madhya Pradesh,Central,Chemical,Food,3,15358,6,214.65,1287.9,52
1001528,Halladay,P00251242,F,26-35,26,1,Andhra Pradesh,Southern,Aviation,Food,1,15357,7,341.32,2389.24,66
1004041,Fritzler,P00001042,F,18-25,24,0,Haryana,Northern,Media,Food,4,15357,6,246.41,1478.46,70
1000881,Beeghly,P00356842,F,18-25,22,0,Maharashtra,Western,Banking,Food,4,15356,3,147.92,443.76,36
1005321,Beltran,P00100442,F,26-35,26,0,Maharashtra,Western,Govt,Food,4,15356,9,256.33,2306.97,46
1000482,Mukesh,P00323942,F,26-35,32,1,Uttar Pradesh,Central,Aviation,Food,3,15356,8,40.95,327.6,39
1002380,Swati,P00369342,F,26-35,30,1,Karnataka,Southern,Govt,Food,1,15355,5,331.72,1658.6,45
1003590,Bergman,P00265242,M,18-25,24,0,Madhya Pradesh,Central,Chemical,Food,3,15354,2,181.26,362.52,24
1003292,Dipali,P00175042,M,51-55,54,1,Himachal Pradesh,Northern,Aviation,Food,4,15353,8,345.42,2763.36,34
1003292,Dipali,P00175042,M,51-55,54,1,Uttar Pradesh,Central,Aviation,Food,4,15353,6,412.59,2475.54,58
1001164,Katrina,P00115542,M,26-35,33,0,Uttar Pradesh,Central,Aviation,Food,1,15352,7,60.15,421.05,57
1001447,Aastha,P00029542,F,18-25,20,0,Karnataka,Southern,Govt,Food,4,15351,1,83.09,83.09,65
1004797,Sanjit,P00078742,M,36-45,39,1,Uttar Pradesh,Central,Lawyer,Food,4,15350,10,19.68,196.8,36
1003737,Payne,P00146742,F,26-35,31,0,Karnataka,Southern,IT Sector,Food,3,15348,1,439.32,439.32,36
1002960,Kimmel,P00120242,F,18-25,19,1,Maharashtra,Western,Govt,Food,2,15348,2,338.26,676.52,56
1002223,Adrian,P00236342,F,26-35,28,0,Maharashtra,Western,Healthcare,Food,3,15348,7,377.46,2642.22,49
1004022,Seth,P00212742,F,36-45,38,0,Maharashtra,Western,Banking,Food,1,15347,7,479.93,3359.51,58
1001639,Charika,P00128742,F,26-35,30,1,Uttar Pradesh,Central,Retail,Food,4,15347,7,114.06,798.42,60
1001447,Aastha,P00316642,F,18-25,18,1,Delhi,Central,Media,Food,1,15346,7,100.76,705.32,18
1004591,Christensen,P00244742,F,26-35,33,0,Delhi,Central,Construction,Food,1,15346,8,436.05,3488.4,60
1004682,Vishakha,P0094642,F,26-35,29,1,Karnataka,Southern,Aviation,Food,4,15346,4,362.18,1448.72,65
1004510,Crebagga,P00117942,F,46-50,47,1,Karnataka,Southern,IT Sector,Food,1,15345,1,303.24,303.24,34
1003824,Dilbeck,P00264642,F,26-35,26,0,Uttar Pradesh,Central,Automobile,Food,2,15344,8,240.91,1927.28,27
1004830,Gilcrest,P00139942,F,0-17,15,0,Andhra Pradesh,Southern,Govt,Food,3,15342,6,381.7,2290.2,58
1001412,Shami,P00184442,F,26-35,27,0,Himachal Pradesh,Northern,Hospitality,Food,2,15341,1,286.59,286.59,41
1003931,Delaney,P00326942,F,26-35,29,0,Maharashtra,Western,Lawyer,Food,3,15341,1,406.19,406.19,67
1000297,Priyanka,P00148642,F,18-25,24,1,Karnataka,Southern,Banking,Food,4,15340,1,17.89,17.89,19
1001177,Kriz,P00210042,M,26-35,29,0,Uttar Pradesh,Central,Lawyer,Food,1,15340,7,413.13,2891.91,50
1001470,Abhijeet,P00369842,F,18-25,20,1,Uttar Pradesh,Central,Aviation,Food,2,15336,1,89.09,89.09,69
1001019,Neil,P00232442,M,36-45,44,0,Uttar Pradesh,Central,Chemical,Food,2,15335,9,115.01,1035.09,28
1001291,Tony,P00227142,M,36-45,37,0,Karnataka,Southern,Govt,Food,3,15333,4,117.25,469,58
1001116,Mugdha,P00270842,F,26-35,26,0,Uttar Pradesh,Central,Aviation,Food,2,15333,7,192.56,1347.92,46
1004054,Hitesh,P00032342,F,36-45,42,0,Uttar Pradesh,Central,Lawyer,Food,2,15333,5,469.43,2347.15,24
1005329,Heidel,P00089242,M,26-35,31,0,Gujarat,Western,Healthcare,Food,1,15332,1,217.87,217.87,47
1001422,Patricia,P00110842,F,36-45,45,1,Gujarat,Western,Aviation,Food,2,15332,4,92.87,371.48,61
1004579,Jesus,P00237842,M,18-25,25,0,Karnataka,Southern,Textile,Food,3,15332,10,398.94,3989.4,22
1000998,Charles,P00054342,F,46-50,49,0,Madhya Pradesh,Central,IT Sector,Food,4,15332,6,247.45,1484.7,40
1005954,Charlotte,P00139942,F,46-50,50,0,Delhi,Central,Govt,Food,1,15331,5,343.58,1717.9,23
1000718,Ed,P00046742,F,18-25,25,0,Uttar Pradesh,Central,Media,Food,1,15330,8,76.27,610.16,65
1001749,Glassco,P00366942,F,26-35,29,0,Haryana,Northern,Retail,Food,3,15329,1,449.75,449.75,23
1001502,Abhijit,P00044442,F,18-25,24,0,Delhi,Central,Govt,Food,3,15326,1,280.71,280.71,48
1000714,Hopkins,P00263542,M,18-25,24,1,Karnataka,Southern,Agriculture,Food,2,15325,6,148.83,892.98,33
1003662,Taslimi,P0095542,F,36-45,40,0,Kerala,Southern,Govt,Food,2,15325,5,133.17,665.85,42
1002814,Taslimi,P0098342,F,36-45,36,0,Maharashtra,Western,Textile,Food,2,15325,10,289.18,2891.8,30
1003690,Fein,P00051642,F,18-25,23,0,Uttar Pradesh,Central,Aviation,Food,2,15324,6,21.92,131.52,32
1005494,Applegate,P00117342,M,36-45,44,0,Maharashtra,Western,Healthcare,Food,4,15323,10,465.12,4651.2,22
1005446,Sheetal,P00247642,M,51-55,52,0,Uttarakhand,Central,Govt,Food,4,15321,1,163.12,163.12,39
1003608,Harms,P00304042,M,36-45,44,0,Andhra Pradesh,Southern,Banking,Food,4,15318,3,222.34,667.02,34
1005837,Kunst,P00010742,F,26-35,35,0,Maharashtra,Western,Healthcare,Food,2,15315,7,496.29,3474.03,40
1005733,Grinstein,P00222242,F,26-35,35,0,Maharashtra,Western,IT Sector,Food,2,15314,10,218.44,2184.4,50
1003808,Vishakha,P00344042,F,26-35,29,0,Maharashtra,Western,Healthcare,Food,2,15311,4,55.93,223.72,58
1000007,Heather,P00036842,F,36-45,36,1,Bihar,Eastern,Media,Food,2,15310,4,382.64,1530.56,66
1002859,Shaily,P00240142,F,18-25,18,0,Karnataka,Southern,Agriculture,Food,2,15309,2,231.27,462.54,22
1002306,Lisha,P00110542,M,18-25,20,0,Karnataka,Southern,IT Sector,Food,4,15309,10,396.59,3965.9,41
1003641,Cacioppo,P00303642,F,26-35,33,0,Delhi,Central,Healthcare,Food,2,15306,6,12.8,76.8,24
1002036,Bathina,P00118842,M,26-35,34,0,Delhi,Central,Automobile,Food,2,15304,1,426.7,426.7,31
1000752,Flathmann,P00207442,M,26-35,29,0,Uttar Pradesh,Central,Hospitality,Food,4,15302,3,486.06,1458.18,49
1000707,Suhani,P00015642,F,36-45,44,1,Maharashtra,Western,Automobile,Food,4,15300,3,130.65,391.95,24
1002156,Granlund,P00183042,F,18-25,21,1,Gujarat,Western,Food Processing,Food,2,15299,8,496.58,3972.64,41
1002837,Ordway,P00148642,F,18-25,19,0,Haryana,Northern,Media,Food,2,15298,7,461.45,3230.15,63
1004824,Herman,P00057742,F,26-35,31,1,Maharashtra,Western,Healthcare,Food,4,15298,10,113.53,1135.3,25
1002348,Noopur,P00071442,F,51-55,51,1,Delhi,Central,IT Sector,Food,4,15297,5,257.22,1286.1,48
1005046,Derr,P00006842,F,26-35,31,1,Maharashtra,Western,Banking,Food,4,15296,8,69.03,552.24,47
1005100,Spruell,P00196542,F,51-55,55,0,Andhra Pradesh,Southern,Healthcare,Food,4,15295,6,182.77,1096.62,53
1001552,Sanjna,P00188942,F,46-50,49,1,Uttar Pradesh,Central,Automobile,Food,1,15295,9,401.82,3616.38,49
1000741,Coyne,P00179442,F,26-35,32,0,Madhya Pradesh,Central,Banking,Food,2,15294,4,77.01,308.04,52
1002934,Brumley,P00037242,M,36-45,45,1,Uttar Pradesh,Central,Automobile,Food,1,15289,3,381.58,1144.74,20
1003118,Dhirajendu,P00228642,F,26-35,28,0,Uttar Pradesh,Central,Banking,Food,2,15287,6,379.04,2274.24,51
1003945,Mrunal,P00277442,M,46-50,50,0,Himachal Pradesh,Northern,Food Processing,Food,2,15286,5,360.95,1804.75,45
1003904,Dickinson,P00214642,M,0-17,14,0,Madhya Pradesh,Central,Retail,Food,3,15286,5,167.73,838.65,50
1002771,Sukant,P00163842,F,18-25,18,1,Gujarat,Western,Aviation,Food,1,15285,1,361.73,361.73,54
1000457,Shivanshu,P00192942,F,18-25,20,1,Uttar Pradesh,Central,Govt,Food,2,15285,2,361.61,723.22,18
1004607,Turumella,P00102242,F,26-35,35,0,Uttar Pradesh,Central,Automobile,Food,3,15284,2,153.04,306.08,65
1002537,Cindy,P00116542,F,36-45,39,1,Jharkhand,Eastern,Retail,Food,4,15283,8,123.01,984.08,32
1005029,Marc,P00003442,F,26-35,32,0,Madhya Pradesh,Central,Agriculture,Food,2,15283,5,129.03,645.15,27
1005482,Daksh,P00145042,F,18-25,19,0,Uttar Pradesh,Central,Retail,Food,4,15283,2,210.88,421.76,48
1000518,Rick,P00119642,M,36-45,45,0,Delhi,Central,Media,Food,1,15282,6,396.85,2381.1,59
1001692,Lomonaco,P00085942,F,36-45,36,1,Maharashtra,Western,Media,Food,2,15280,3,318.25,954.75,20
1002457,Latchford,P00035542,F,26-35,30,0,Maharashtra,Western,Hospitality,Food,3,15279,6,379.95,2279.7,56
1005156,Brooks,P0009942,F,18-25,19,0,Gujarat,Western,Healthcare,Food,2,15278,3,313.92,941.76,19
1004162,Cartwright,P00125742,M,26-35,33,1,Maharashtra,Western,Construction,Food,4,15274,4,77.77,311.08,20
1001016,Applegate,P00286742,F,55+,85,0,Madhya Pradesh,Central,IT Sector,Food,4,15273,2,243.68,487.36,59
1005585,Mhatre,P00209742,F,26-35,34,0,Uttar Pradesh,Central,Construction,Food,3,15273,7,217.68,1523.76,67
1000264,Parna,P00183242,F,36-45,42,1,Uttar Pradesh,Central,Media,Food,4,15273,7,363.73,2546.11,41
1005574,Foulston,P00254242,F,26-35,35,1,Andhra Pradesh,Southern,IT Sector,Food,3,15272,6,238.44,1430.64,18
1000628,Pölking,P00043742,M,36-45,43,1,Delhi,Central,Media,Food,2,15270,7,294.72,2063.04,19
1001968,Tron,P00105142,F,26-35,32,0,Uttar Pradesh,Central,Govt,Food,1,15269,9,138.83,1249.47,36
1005306,Christensen,P00139742,M,26-35,34,1,Uttar Pradesh,Central,Textile,Food,2,15268,8,481.56,3852.48,67
1002743,Patil,P00332442,F,26-35,27,0,Andhra Pradesh,Southern,Agriculture,Food,1,15267,3,97.98,293.94,66
1005473,Tillman,P00031042,F,26-35,29,0,Andhra Pradesh,Southern,Chemical,Food,1,15267,5,42.55,212.75,43
1000539,Deborah,P00341342,F,26-35,26,1,Karnataka,Southern,Media,Food,4,15266,3,426.88,1280.64,32
1001430,Raksha,P00112842,F,18-25,19,0,Uttar Pradesh,Central,Aviation,Food,2,15265,6,93.61,561.66,47
1002402,Lichtenstein,P00178042,F,46-50,50,0,Delhi,Central,Hospitality,Food,1,15264,7,339.47,2376.29,40
1001999,Zewe,P00084642,M,36-45,38,0,Uttarakhand,Central,Healthcare,Food,2,15263,10,185.35,1853.5,61
1003874,Phillina,P00193742,F,26-35,28,0,Haryana,Northern,Aviation,Food,4,15262,1,275,275,27
1004367,Deggeller,P0095742,F,36-45,39,1,Madhya Pradesh,Central,Healthcare,Food,3,15262,2,426.04,852.08,20
1000531,Noel,P00330442,M,18-25,20,0,Uttar Pradesh,Central,Healthcare,Food,2,15262,10,75.11,751.1,31
1000223,Hernandez,P00110742,F,26-35,33,1,Madhya Pradesh,Central,Media,Food,2,15261,6,440.25,2641.5,18
